Unnamed: 0,wikidata_code,name,gender,un_region,un_subregion,level1_main_occ,level2_main_occ,level3_main_occ,wiki_readers_2015_2018,ranking_visib_5criteria,total_noccur_links_b
1820674,Q60036,Heidi_Klum,Female,Europe,Western Europe,Culture,Culture-core,singer,15478856,1534.0,34
720618,Q215546,Carrie_Underwood,Female,America,Northern America,Culture,Culture-core,singer,8087256,1786.0,35
708913,Q212657,Artemisia_Gentileschi,Female,Europe,Southern Europe,Culture,Culture-core,painter,2160917,1812.0,52
1230080,Q36290,Diana_Ross,Female,America,Northern America,Culture,Culture-core,singer,11648245,636.0,47
815396,Q240068,Denise_Lewis,Female,Europe,Western Europe,Sports/Games,Sports/Games,athletic,644384,25423.5,14
1003655,Q289826,Annemiek_van_Vleuten,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,333660,37557.0,11
1294494,Q38873,Lou_Andreas-Salomé,Female,Europe,Western Europe,Culture,Culture-core,writer,1518433,3514.0,44
28220,Q104358,Billie_Holiday,Female,America,Northern America,Culture,Culture-core,singer,5943821,782.5,67
220506,Q151972,Josephine_Baker,Female,America,Northern America,Culture,Culture-core,singer,4813824,1225.0,52
198550,Q147077,Emma_Stone,Female,America,Northern America,Culture,Culture-core,actor,32055404,600.0,42
166485,Q138048,Park_Geun-hye,Female,Asia,Eastern Asia,Leadership,Politics,politician,8518648,4743.0,21
1647608,Q5443,Greta_Garbo,Female,Europe,Northern Europe,Culture,Culture-core,actor,5638019,496.0,68
435827,Q168992,Jessica_Simpson,Female,America,Northern America,Culture,Culture-core,singer,6224071,1396.0,37
893750,Q264766,Theresa_May,Female,Europe,Western Europe,Leadership,Politics,politician,17509724,1348.0,31
256577,Q156889,Suzanne_Valadon,Female,Europe,Western Europe,Culture,Culture-core,painter,661194,7508.0,42
89929,Q11975,Britney_Spears,Female,America,Northern America,Culture,Culture-core,singer,27007422,59.0,76
1011826,Q291644,Erna_Solberg,Female,Europe,Northern Europe,Leadership,Politics,politician,1411217,12916.0,16
506469,Q178882,Kristen_Bell,Female,America,Northern America,Culture,Culture-core,actor,16959268,809.0,45
67986,Q115541,Dakota_Fanning,Female,America,Northern America,Culture,Culture-core,actor,17911292,1127.5,40
121155,Q127471,Ashley_Tisdale,Female,America,Northern America,Culture,Culture-core,singer,7499494,1711.0,32
918873,Q273034,Lucy_Maud_Montgomery,Female,America,Northern America,Culture,Culture-core,writer,3838036,2342.0,42
2156770,Q76893,Margot_Honecker,Female,Europe,Western Europe,Leadership,Politics,politician,1057044,13899.5,17
136973,Q131433,Shania_Twain,Female,America,Northern America,Culture,Culture-core,singer,10682477,1161.0,38
786419,Q235027,Emma_Johansson,Female,Europe,Northern Europe,Sports/Games,Sports/Games,sport,115996,42181.0,12
779469,Q23215,Adele,Female,Europe,Western Europe,Culture,Culture-core,singer,40407504,160.0,57
492523,Q174957,Nina_Simone,Female,America,Northern America,Culture,Culture-core,singer,8115163,1022.5,48
1187196,Q34413,Benazir_Bhutto,Female,Asia,South Asia incl. Indian Peninsula,Leadership,Politics,politician,4623700,1495.0,33
141151,Q133050,Susan_Sarandon,Female,America,Northern America,Culture,Culture-core,actor,12494036,515.0,56
137521,Q131725,Joan_Baez,Female,America,Northern America,Culture,Culture-core,singer,6290336,607.0,58
1575459,Q52183,Sheikh_Hasina,Female,Asia,South Asia incl. Indian Peninsula,Leadership,Politics,politician,2057119,12098.0,16
888877,Q263696,Debbie_Reynolds,Female,America,Northern America,Culture,Culture-core,singer,18546120,784.0,48
748169,Q222086,Mia_Hamm,Female,America,Northern America,Sports/Games,Sports/Games,football,1720223,7658.0,20
1705783,Q55800,Oprah_Winfrey,Female,America,Northern America,Culture,Culture-core,actor,17804696,623.0,42
861632,Q255169,Edith_Wilson,Female,America,Northern America,Leadership,Politics,politician,1104146,8775.0,26
3248,Q102513,Harriet_Beecher_Stowe,Female,America,Northern America,Culture,Culture-core,writer,2014594,1617.5,81
1230882,Q36322,Jane_Austen,Female,Europe,Western Europe,Culture,Culture-core,writer,13305799,121.0,99
540127,Q184785,Anne_Rice,Female,America,Northern America,Culture,Culture-core,writer,2292981,2354.0,39
779732,Q232508,Michelle_Akers,Female,America,Northern America,Sports/Games,Sports/Games,football,378800,29350.0,12
638497,Q20035636,Elaine_Thompson,Female,America,Caribbean,Sports/Games,Sports/Games,athletic,525191,37946.0,10
220357,Q151892,Ariana_Grande,Female,America,Northern America,Culture,Culture-core,actor,66116360,264.0,51
655271,Q205721,Joni_Mitchell,Female,America,Northern America,Culture,Culture-core,singer,5327123,1103.5,54
749341,Q22237,Amy_Klobuchar,Female,America,Northern America,Leadership,Politics,politician,1769746,12407.0,18
103802,Q123174,Vanessa_Hudgens,Female,America,Northern America,Culture,Culture-core,actor,16167664,781.0,43
913608,Q270767,Mana_Iwabuchi,Female,Asia,Eastern Asia,Sports/Games,Sports/Games,football,461268,31291.0,12
1895205,Q62443,Marion_Dönhoff,Female,Europe,Western Europe,Culture,Culture-periphery,journalist,263608,22826.5,20
803026,Q238191,Eunice_Barber,Female,Africa,West Africa,Sports/Games,Sports/Games,athletic,96623,41986.0,15
1278575,Q38257,Enya,Female,Europe,Western Europe,Culture,Culture-core,singer,6436464,2025.0,30
923352,Q2748803,Iggy_Azalea,Female,Oceania,Oceania Western World,Culture,Culture-core,singer,10960929,2127.5,31
777743,Q230744,Anna_Wintour,Female,Europe,Western Europe,Culture,Culture-periphery,journalist,6112909,4178.0,26
2065265,Q72334,Toni_Morrison,Female,America,Northern America,Culture,Culture-core,writer,2896808,1169.0,59
256347,Q156796,Michelle_Williams_(actress),Female,America,Northern America,Culture,Culture-core,actor,17533526,1157.0,38
778362,Q231178,Gloria_Steinem,Female,America,Northern America,Culture,Culture-periphery,journalist,3377312,3477.0,30
222453,Q152437,Alva_Myrdal,Female,Europe,Northern Europe,Leadership,Politics,politician,272008,11056.0,38
778646,Q231360,Gertrude_Bell,Female,Europe,Western Europe,Culture,Culture-core,writer,2530070,2550.0,51
1363928,Q438939,Louisa_Cadamuro,Female,Europe,Western Europe,Sports/Games,Sports/Games,football,426072,33914.0,11
578448,Q191719,Zooey_Deschanel,Female,America,Northern America,Culture,Culture-core,actor,16078918,1312.0,40
1351579,Q43144,Sarah_Palin,Female,America,Northern America,Leadership,Politics,politician,6898075,2872.5,25
2151776,Q76543,Ulrike_Meinhof,Female,Europe,Western Europe,Culture,Culture-periphery,journalist,1901958,3647.0,30
738934,Q220018,Anaïs_Nin,Female,America,Northern America,Culture,Culture-core,writer,2290609,2886.0,49
764192,Q229121,Jana_Novotná,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,1527374,10212.0,17
789319,Q235955,Clarice_Lispector,Female,America,South America,Culture,Culture-core,writer,2261448,2907.0,36
749978,Q22260,Claire_McCaskill,Female,America,Northern America,Leadership,Politics,politician,1211357,11942.0,19
448744,Q169946,Kate_Hudson,Female,America,Northern America,Culture,Culture-core,actor,20486776,1438.0,43
2223865,Q81923,Ségolène_Royal,Female,Europe,Western Europe,Leadership,Politics,politician,2129998,4591.0,23
919801,Q273530,Nadine_Angerer,Female,Europe,Western Europe,Sports/Games,Sports/Games,football,535948,15123.0,17
797542,Q237514,Laura_Ingalls_Wilder,Female,America,Northern America,Culture,Culture-core,writer,4296401,3825.0,36
1709402,Q5588,Frida_Kahlo,Female,America,Central America,Culture,Culture-core,painter,38787800,156.5,65
782498,Q233648,Lady_Bird_Johnson,Female,America,Northern America,Leadership,Politics,politician,2749761,4507.5,27
901891,Q268018,Nicole_Brown_Simpson,Female,America,Northern America,Sports/Games,Sports/Games,football,10677640,24314.0,15
579181,Q192069,Enid_Blyton,Female,Europe,Western Europe,Culture,Culture-core,writer,2712893,1184.0,56
473524,Q173144,Agnetha_Fältskog,Female,Europe,Northern Europe,Culture,Culture-core,singer,6831313,2021.0,33
534098,Q183532,Anne_Bancroft,Female,America,Northern America,Culture,Culture-core,actor,4692210,1175.0,49
72552,Q11662,Steffi_Graf,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,7645028,2285.0,27
754680,Q22360,Lisa_Murkowski,Female,America,Northern America,Leadership,Politics,politician,1222733,11574.0,18
136809,Q131380,Kim_Basinger,Female,America,Northern America,Culture,Culture-core,actor,11252503,1163.5,45
751746,Q22279,Susan_Collins,Female,America,Northern America,Leadership,Politics,politician,2517934,8266.0,21
1345753,Q42745,Rita_Hayworth,Female,America,Northern America,Culture,Culture-core,actor,8030331,506.0,59
46707,Q108941,Carrie_Fisher,Female,America,Northern America,Culture,Culture-core,actor,40670532,401.0,55
807215,Q238955,Dolores_Ibárruri,Female,Europe,Southern Europe,Leadership,Politics,politician,1304823,4363.0,35
455370,Q170697,Laura_Pausini,Female,Europe,Southern Europe,Culture,Culture-core,singer,4806936,2041.0,30
637552,Q200194,Victoria_Justice,Female,America,Northern America,Culture,Culture-core,actor,9339207,1489.5,43
1013239,Q29213,Tarja_Halonen,Female,Europe,Northern Europe,Leadership,Politics,politician,804588,8402.0,21
566307,Q188620,Rigoberta_Menchú,Female,America,Central America,Leadership,Politics,politician,2465336,4342.0,26
778196,Q231036,Martina_Sáblíková,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,450406,17090.0,17
91801,Q120085,Martha_Gellhorn,Female,America,Northern America,Culture,Culture-periphery,journalist,1347010,8361.0,27
745031,Q220950,Saki_Kumagai,Female,Asia,Eastern Asia,Sports/Games,Sports/Games,football,265890,27856.5,13
1324403,Q41173,Demi_Lovato,Female,America,Northern America,Culture,Culture-core,actor,32022980,226.5,51
136663,Q131324,Janet_Jackson,Female,America,Northern America,Culture,Culture-core,actor,11653590,589.0,45
226752,Q153454,Diane_Abbott,Female,Europe,Western Europe,Leadership,Politics,politician,1522159,13363.0,21
1239261,Q36740,Aung_San_Suu_Kyi,Female,Asia,SouthEast Asia,Leadership,Politics,politician,9101234,424.0,48
68947,Q11578,Venus_Williams,Female,America,Northern America,Sports/Games,Sports/Games,player,12782145,2431.5,26
777839,Q230861,Édith_Cresson,Female,Europe,Western Europe,Leadership,Politics,politician,613344,9746.0,21
1276788,Q3816,George_Sand,Female,Europe,Western Europe,Culture,Culture-core,writer,4399479,624.0,92
812553,Q239853,Emma_Pooley,Female,Europe,Western Europe,Sports/Games,Sports/Games,sport,165622,38921.0,12
138603,Q132147,Sania_Mirza,Female,Asia,South Asia incl. Indian Peninsula,Sports/Games,Sports/Games,player,6111692,14123.5,14
73237,Q11680,Jennifer_Capriati,Female,America,Northern America,Sports/Games,Sports/Games,player,1263793,6954.0,21
540056,Q184697,Gloria_Estefan,Female,America,Caribbean,Culture,Culture-core,singer,4998344,1693.5,39
2213457,Q80405,Julianne_Moore,Female,America,Northern America,Culture,Culture-core,actor,14429252,542.0,43
1981592,Q67701,Anna_Kendrick,Female,America,Northern America,Culture,Culture-core,actor,20838768,1427.0,40
984255,Q287099,Ksenia_Sobchak,Female,Europe,Eastern Europe,Culture,Culture-periphery,journalist,4241582,11523.0,17
1649718,Q54545,Martina_Navratilova,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,4640328,1181.0,37
2271697,Q95026,Shirley_MacLaine,Female,America,Northern America,Culture,Culture-core,actor,7436093,857.0,50
1379020,Q450619,Diana_Vreeland,Female,America,Northern America,Culture,Culture-periphery,journalist,700767,22388.0,25
515167,Q180872,Amélie_Mauresmo,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,1907298,8350.0,18
1330548,Q4167514,Nafissatou_Thiam,Female,Europe,Western Europe,Sports/Games,Sports/Games,athletic,851154,36562.5,10
1126854,Q32522,Jennifer_Aniston,Female,America,Northern America,Culture,Culture-core,actor,45121032,478.0,43
100518,Q122614,Renée_Zellweger,Female,America,Northern America,Culture,Culture-core,actor,15024518,1197.0,38
651694,Q204019,M.I.A._(rapper),Female,Europe,Western Europe,Culture,Culture-core,singer,5283864,1947.5,35
2117188,Q7416,Margaret_Thatcher,Female,Europe,Western Europe,Leadership,Politics,politician,19809952,144.0,55
2160549,Q77178,Angelique_Kerber,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,8141383,8545.0,17
2244703,Q8927,Marion_Cotillard,Female,Europe,Western Europe,Culture,Culture-core,actor,16555256,646.0,44
1464071,Q483507,Kelly_Clarkson,Female,America,Northern America,Culture,Culture-core,singer,9361442,1083.0,38
1195725,Q349391,Helen_Mirren,Female,Europe,Western Europe,Culture,Culture-core,actor,12099191,489.0,50
2206393,Q80137,Emily_Brontë,Female,Europe,Western Europe,Culture,Culture-core,writer,3465143,1390.0,81
1320245,Q40722,Dilma_Rousseff,Female,America,South America,Leadership,Politics,politician,7294317,1974.0,28
1391016,Q4612,Marlene_Dietrich,Female,Europe,Western Europe,Culture,Culture-core,actor,8661559,217.0,73
772596,Q230539,Valérie_Trierweiler,Female,Europe,Western Europe,Culture,Culture-periphery,journalist,1004723,20635.0,14
180038,Q142472,Käthe_Kollwitz,Female,Europe,Western Europe,Culture,Culture-core,painter,1336003,3546.0,71
93719,Q120582,Camille_Claudel,Female,Europe,Western Europe,Culture,Culture-core,painter,2359369,2451.0,47
782006,Q233332,Gigi_Fernández,Female,America,Northern America,Sports/Games,Sports/Games,player,355049,15986.0,18
1319484,Q40649,Cristina_Fernández_de_Kirchner,Female,America,South America,Leadership,Politics,politician,4373506,2227.0,28
1016047,Q29328,Brie_Larson,Female,America,Northern America,Culture,Culture-core,actor,20609808,1516.0,33
913987,Q2709,Sasha_Grey,Female,America,Northern America,Culture,Culture-core,actor,17356980,1051.0,57
1188200,Q34460,Gwyneth_Paltrow,Female,America,Northern America,Culture,Culture-core,actor,8952103,487.0,56
639961,Q200534,Tilda_Swinton,Female,Europe,Western Europe,Culture,Culture-core,actor,12752619,1340.0,44
781314,Q233088,Marie_Laurencin,Female,Europe,Western Europe,Culture,Culture-core,painter,498734,7465.0,57
2237779,Q873,Meryl_Streep,Female,America,Northern America,Culture,Culture-core,actor,28552612,86.0,69
135936,Q131120,Anna_Kournikova,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,player,8225335,5645.0,20
796002,Q237074,Sally_Gunnell,Female,Europe,Western Europe,Sports/Games,Sports/Games,athletic,184275,38988.5,12
1921352,Q6357,Valerie_Adams,Female,Oceania,Oceania Western World,Sports/Games,Sports/Games,athletic,746259,24561.0,12
737077,Q219353,Rosalynn_Carter,Female,America,Northern America,Leadership,Politics,politician,2573299,7453.0,20
767269,Q229619,Hope_Solo,Female,America,Northern America,Sports/Games,Sports/Games,football,4506790,7834.5,19
1162844,Q33605,Kesha,Female,America,Northern America,Culture,Culture-core,singer,9882425,1448.0,32
171971,Q1395624,Cara_Delevingne,Female,Europe,Western Europe,Culture,Culture-core,singer,33211964,1572.0,40
460808,Q17135,Soong_Mei-ling,Female,Asia,Eastern Asia,Leadership,Politics,politician,1662425,4095.0,36
597668,Q195768,Constance_Markievicz,Female,Europe,Western Europe,Leadership,Politics,politician,575143,11982.0,31
764333,Q229162,Elena_Ceaușescu,Female,Europe,Eastern Europe,Leadership,Politics,politician,1458107,9421.0,21
640347,Q200586,Sheryl_Crow,Female,America,Northern America,Culture,Culture-core,singer,4753351,2155.0,36
149010,Q134720,Martina_Hingis,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,7500469,2039.0,28
1393217,Q46408,Georgia_O'Keeffe,Female,America,Northern America,Culture,Culture-core,painter,3389305,1140.0,72
103321,Q123098,Angelica_Kauffman,Female,Europe,Western Europe,Culture,Culture-core,painter,431160,7841.0,67
785003,Q234370,Paula_Modersohn-Becker,Female,Europe,Western Europe,Culture,Culture-core,painter,1675204,3637.0,51
764233,Q229141,Geraldine_Ferraro,Female,America,Northern America,Leadership,Politics,politician,1054135,10817.0,19
501963,Q1768,Ella_Fitzgerald,Female,America,Northern America,Culture,Culture-core,singer,4844588,944.5,56
2201068,Q80046,Charlize_Theron,Female,Africa,Southern Africa,Culture,Culture-core,actor,31995666,827.0,38
679359,Q208258,France_Gall,Female,Europe,Western Europe,Culture,Culture-core,singer,5673038,1084.0,50
1259871,Q37628,Mila_Kunis,Female,America,Northern America,Culture,Culture-core,actor,38583600,1080.5,35
118003,Q126599,Kristen_Stewart,Female,America,Northern America,Culture,Culture-core,actor,27556548,831.0,39
73392,Q11682,Justine_Henin,Female,Europe,Western Europe,Sports/Games,Sports/Games,player,1838896,6518.0,20
384137,Q1646,Françoise_Sagan,Female,Europe,Western Europe,Culture,Culture-core,writer,1605042,3200.0,54
2062648,Q7197,Simone_de_Beauvoir,Female,Europe,Western Europe,Culture,Culture-core,writer,7392551,382.0,66
613526,Q19810,Victoria_Beckham,Female,Europe,Western Europe,Culture,Culture-core,singer,12236385,1397.0,38
778795,Q231417,Barbara_Walters,Female,America,Northern America,Culture,Culture-periphery,journalist,2179016,8478.0,22
1301865,Q3925,Grace_Kelly,Female,America,Northern America,Culture,Culture-core,actor,19176164,215.0,63
591500,Q195013,"Nancy_Astor,_Viscountess_Astor",Female,Europe,Western Europe,Leadership,Politics,politician,734575,9490.5,35
718042,Q215062,Mary_Todd_Lincoln,Female,America,Northern America,Leadership,Politics,politician,2764725,5495.0,27
781823,Q233207,Leonora_Carrington,Female,America,Central America,Culture,Culture-core,painter,986733,5335.5,53
563187,Q187832,Mandy_Moore,Female,America,Northern America,Culture,Culture-core,singer,13767480,1685.0,33
913131,Q270657,Anna_Meares,Female,Oceania,Oceania Western World,Sports/Games,Sports/Games,sport,235692,30695.0,13
1187849,Q34436,Scarlett_Johansson,Female,America,Northern America,Culture,Culture-core,actor,47599048,143.0,58
224395,Q152824,Susan_Sontag,Female,America,Northern America,Culture,Culture-core,writer,2080110,2101.0,65
811839,Q239521,Kathrine_Switzer,Female,America,Northern America,Culture,Culture-periphery,journalist,926296,27314.0,13
183165,Q143945,Carla_Bruni,Female,Europe,Southern Europe,Culture,Culture-core,singer,5541554,1587.0,38
487427,Q1744,Madonna_(entertainer),Female,America,Northern America,Culture,Culture-core,singer,33911644,32.0,95
951136,Q28054,Judi_Dench,Female,Europe,Western Europe,Culture,Culture-core,actor,10927716,622.0,45
1271966,Q38049,Herta_Müller,Female,Europe,Western Europe,Culture,Culture-core,writer,868914,3217.0,43
785415,Q234495,Maurren_Maggi,Female,America,South America,Sports/Games,Sports/Games,athletic,235141,44879.0,10
453966,Q170530,Sarah_Jessica_Parker,Female,America,Northern America,Culture,Culture-core,actor,14818183,1309.0,41
717722,Q215026,Debbie_Harry,Female,America,Northern America,Culture,Culture-core,singer,5158371,2126.0,45
134614,Q130742,Alanis_Morissette,Female,America,Northern America,Culture,Culture-core,singer,7556021,898.0,46
1185938,Q34389,Whitney_Houston,Female,America,Northern America,Culture,Culture-core,singer,25009546,193.5,55
754648,Q22354,Kelly_Ayotte,Female,America,Northern America,Leadership,Politics,politician,865868,12201.0,20
2302,Q101797,Winona_Ryder,Female,America,Northern America,Culture,Culture-core,actor,24781200,692.0,47
710438,Q212873,Jane_Birkin,Female,Europe,Western Europe,Culture,Culture-core,singer,5898752,2073.0,47
715679,Q214565,Beatrix_Potter,Female,Europe,Western Europe,Culture,Culture-core,writer,3620643,1373.5,66
711908,Q213163,Élisabeth_Vigée_Le_Brun,Female,Europe,Western Europe,Culture,Culture-core,painter,839330,4117.0,69
877374,Q260725,Megan_Rapinoe,Female,America,Northern America,Sports/Games,Sports/Games,football,1576166,28974.0,11
1372040,Q44520,Anne_Brontë,Female,Europe,Western Europe,Culture,Culture-core,writer,1462938,2686.0,61
790772,Q236193,Kristin_Armstrong,Female,America,Northern America,Sports/Games,Sports/Games,sport,442463,21847.0,15
914266,Q271005,Maja_Włoszczowska,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,sport,237159,57031.5,9
877888,Q261147,Barbara_Mikulski,Female,America,Northern America,Leadership,Politics,politician,485637,11500.0,28
112462,Q125017,Uma_Thurman,Female,America,Northern America,Culture,Culture-core,actor,14806282,757.0,45
423034,Q168040,Amélie_Nothomb,Female,Europe,Western Europe,Culture,Culture-core,writer,1627381,3005.0,42
1778177,Q58130,Michèle_Alliot-Marie,Female,Europe,Western Europe,Leadership,Politics,politician,495629,13347.5,19
1392042,Q462480,Elisa_Longo_Borghini,Female,Europe,Southern Europe,Sports/Games,Sports/Games,sport,99126,58477.0,10
2213728,Q80440,Anna_Akhmatova,Female,Europe,Eastern Europe,Culture,Culture-core,writer,3694458,1259.0,62
454469,Q170581,Nancy_Pelosi,Female,America,Northern America,Leadership,Politics,politician,7169466,3088.5,26
765064,Q229375,Linda_Ronstadt,Female,America,Northern America,Culture,Culture-core,singer,5067589,2048.0,42
539941,Q18456,Bertha_von_Suttner,Female,Europe,Western Europe,Culture,Culture-core,writer,947318,3441.5,47
722525,Q215868,Alice_Walker,Female,America,Northern America,Culture,Culture-core,writer,2063438,2463.0,66
574315,Q190386,Rachel_McAdams,Female,America,Northern America,Culture,Culture-core,actor,27829190,565.0,44
378089,Q163225,Sonia_Gandhi,Female,Asia,South Asia incl. Indian Peninsula,Leadership,Politics,politician,4127621,5090.0,24
580149,Q192655,Lara_Fabian,Female,Europe,Western Europe,Culture,Culture-core,singer,3780670,2049.5,37
863337,Q256207,Brandi_Chastain,Female,America,Northern America,Sports/Games,Sports/Games,football,487462,28124.0,14
54073,Q1112005,Queen_Latifah,Female,America,Northern America,Culture,Culture-core,actor,7749047,1376.0,41
2150247,Q76478,Kirsten_Dunst,Female,America,Northern America,Culture,Culture-core,actor,18727820,907.0,37
405932,Q166534,Betty_Cuthbert,Female,Oceania,Oceania Western World,Sports/Games,Sports/Games,athletic,222398,18465.0,20
72645,Q11666,Maria_Sharapova,Female,Europe,Eastern Europe,Sports/Games,Sports/Games,player,13492590,553.5,41
2253801,Q908933,Donna_Summer,Female,America,Northern America,Culture,Culture-core,singer,5469105,926.0,46
338775,Q161819,Julie_Andrews,Female,Europe,Western Europe,Culture,Culture-core,actor,13541508,563.0,50
454399,Q170576,Milla_Jovovich,Female,America,Northern America,Culture,Culture-core,actor,17306614,1010.0,43
3866,Q102642,Diane_Keaton,Female,America,Northern America,Culture,Culture-core,actor,11371001,454.0,54
1346345,Q42786,Audrey_Hepburn,Female,Europe,Western Europe,Culture,Culture-core,actor,30709368,158.5,65
1445818,Q47664,Catherine_Zeta-Jones,Female,Europe,Western Europe,Culture,Culture-core,actor,17340570,501.0,51
927112,Q276032,Edith_Wharton,Female,America,Northern America,Culture,Culture-core,writer,1270793,3378.5,74
36105,Q106275,Juliette_Binoche,Female,Europe,Western Europe,Culture,Culture-core,actor,5848591,1003.0,51
