Unnamed: 0,wikidata_code,name,gender,un_region,un_subregion,level1_main_occ,level2_main_occ,level3_main_occ,wiki_readers_2015_2018,ranking_visib_5criteria,total_noccur_links_b
37146,Q106529,Alain_Delon,Male,Europe,Western Europe,Culture,Culture-core,actor,12022364,462.0,67
341727,Q161916,Owen_Wilson,Male,America,Northern America,Culture,Culture-core,actor,14122434,1457.5,43
1307545,Q395274,Michael_J._Fox,Male,America,Northern America,Culture,Culture-core,actor,21823850,640.0,44
1239701,Q36767,Robert_Pattinson,Male,Europe,Western Europe,Culture,Culture-core,actor,16369657,1264.0,34
592114,Q19504,Fritz_Lang,Male,Europe,Western Europe,Culture,Culture-core,film,2230080,1577.0,69
1587492,Q52392,Tim_Curry,Male,Europe,Western Europe,Culture,Culture-core,actor,12251747,1645.0,39
1324403,Q41173,Demi_Lovato,Female,America,Northern America,Culture,Culture-core,actor,32022980,226.5,51
166404,Q138005,Michael_Keaton,Male,America,Northern America,Culture,Culture-core,actor,13227361,1537.0,35
1671599,Q55215,Alejandro_González_Iñárritu,Male,America,Central America,Culture,Culture-core,film,8716537,1409.0,38
1665792,Q549981,Norah_Jones,Female,America,Northern America,Culture,Culture-core,actor,6887397,1559.0,39
2271840,Q95076,Joan_Fontaine,Female,America,Northern America,Culture,Culture-core,actor,3635032,1421.0,51
46707,Q108941,Carrie_Fisher,Female,America,Northern America,Culture,Culture-core,actor,40670532,401.0,55
124054,Q128121,Mick_Jagger,Male,Europe,Western Europe,Culture,Culture-core,actor,17741418,394.0,61
314742,Q160432,Jude_Law,Male,Europe,Western Europe,Culture,Culture-core,actor,17620218,967.5,42
538022,Q184103,Christina_Ricci,Female,America,Northern America,Culture,Culture-core,actor,10635326,1789.0,33
383805,Q164487,Ava_Gardner,Female,America,Northern America,Culture,Culture-core,actor,8141567,1204.0,55
26764,Q104109,Mary_Pickford,Female,America,Northern America,Culture,Culture-core,film,2757955,1318.0,57
1357078,Q43432,Justin_Timberlake,Male,America,Northern America,Culture,Culture-core,actor,26096052,238.0,54
384917,Q164782,Ashton_Kutcher,Male,America,Northern America,Culture,Culture-core,actor,26591190,1630.0,37
473686,Q173158,Ben_Kingsley,Male,Europe,Western Europe,Culture,Culture-core,actor,10313761,903.5,45
380391,Q16345,Leonard_Nimoy,Male,America,Northern America,Culture,Culture-core,actor,7669058,706.0,62
44482,Q108510,James_Garner,Male,America,Northern America,Culture,Culture-core,actor,5992781,1765.0,45
465371,Q171905,Jamie_Foxx,Male,America,Northern America,Culture,Culture-core,actor,13292519,695.0,53
779076,Q231726,Hailee_Steinfeld,Female,America,Northern America,Culture,Culture-core,actor,19060396,1721.0,40
1463365,Q483203,Sting_(musician),Male,Europe,Western Europe,Culture,Culture-core,actor,14396473,325.5,75
1607530,Q53002,François_Truffaut,Male,Europe,Western Europe,Culture,Culture-core,film,3110253,1105.0,59
504629,Q1779,Louis_Armstrong,Male,America,Northern America,Culture,Culture-core,actor,9332318,313.0,82
564931,Q188137,J._J._Abrams,Male,America,Northern America,Culture,Culture-core,film,10675252,1407.0,39
1188200,Q34460,Gwyneth_Paltrow,Female,America,Northern America,Culture,Culture-core,actor,8952103,487.0,56
479727,Q173637,Ice_Cube,Male,America,Northern America,Culture,Culture-core,actor,26075904,648.0,47
2242690,Q8877,Steven_Spielberg,Male,America,Northern America,Culture,Culture-core,film,12489638,100.0,89
36076,Q106255,Jean-Paul_Belmondo,Male,Europe,Western Europe,Culture,Culture-core,film,7298362,1213.0,44
1364554,Q439314,Alicia_Vikander,Female,Europe,Northern Europe,Culture,Culture-core,actor,29696032,1345.0,40
477258,Q173399,Ellen_Page,Female,America,Northern America,Culture,Culture-core,actor,11997046,1768.5,35
1465400,Q484779,Luc_Besson,Male,Europe,Western Europe,Culture,Culture-core,film,8306703,991.0,51
763047,Q228598,Emma_Roberts,Female,America,Northern America,Culture,Culture-core,actor,21433420,1602.0,37
463778,Q171745,Jeremy_Irons,Male,Europe,Western Europe,Culture,Culture-core,actor,10352912,801.5,47
2069304,Q72717,Elia_Kazan,Male,America,Northern America,Culture,Culture-core,film,2495234,1621.0,55
570748,Q189490,Jennifer_Lawrence,Female,America,Northern America,Culture,Culture-core,actor,44577104,230.0,54
25466,Q103946,Kiefer_Sutherland,Male,America,Northern America,Culture,Culture-core,actor,12755961,1514.0,40
374871,Q16297,William_Shatner,Male,America,Northern America,Culture,Culture-core,actor,9554944,669.0,62
490852,Q174843,Jeff_Bridges,Male,America,Northern America,Culture,Culture-core,actor,11129006,760.0,53
1684237,Q55415,Leni_Riefenstahl,Female,Europe,Western Europe,Culture,Culture-core,film,4157057,795.0,70
2767,Q102124,Sigourney_Weaver,Female,America,Northern America,Culture,Culture-core,actor,12161640,938.0,41
530199,Q182580,Shirley_Temple,Female,America,Northern America,Culture,Culture-core,actor,8803637,659.0,53
224876,Q152929,Meat_Loaf,Male,America,Northern America,Culture,Culture-core,actor,7161529,1680.0,50
570911,Q189526,Brian_De_Palma,Male,America,Northern America,Culture,Culture-core,film,4114782,1579.0,41
2274060,Q9570,Amitabh_Bachchan,Male,Asia,South Asia incl. Indian Peninsula,Culture,Culture-core,actor,14309014,977.5,38
566083,Q188459,Goldie_Hawn,Female,America,Northern America,Culture,Culture-core,actor,16870208,1582.0,40
1460849,Q481832,Amy_Adams,Female,America,Northern America,Culture,Culture-core,actor,20613176,756.0,40
1275379,Q38111,Leonardo_DiCaprio,Male,America,Northern America,Culture,Culture-core,actor,69849984,162.0,58
1480207,Q49017,Hugh_Laurie,Male,Europe,Western Europe,Culture,Culture-core,actor,10826560,993.0,44
508129,Q179414,Kate_Beckinsale,Female,Europe,Western Europe,Culture,Culture-core,actor,19915160,1258.0,37
540756,Q185140,Joaquin_Phoenix,Male,America,Northern America,Culture,Culture-core,actor,16930544,1133.0,41
787341,Q23547,Bryan_Cranston,Male,America,Northern America,Culture,Culture-core,actor,15165696,1405.0,33
834646,Q244674,Benedict_Cumberbatch,Male,Europe,Western Europe,Culture,Culture-core,film,29405466,791.0,42
719684,Q215359,Dean_Martin,Male,America,Northern America,Culture,Culture-core,actor,10336066,722.0,60
1254078,Q37459,Nicole_Kidman,Female,Oceania,Oceania Western World,Culture,Culture-core,actor,28737372,199.0,55
569059,Q189226,Amanda_Seyfried,Female,America,Northern America,Culture,Culture-core,actor,20133292,1623.0,37
1176973,Q34012,Marlon_Brando,Male,America,Northern America,Culture,Culture-core,actor,22819020,112.0,65
584355,Q192912,Stephen_Fry,Male,Europe,Western Europe,Culture,Culture-core,actor,7451619,1142.0,56
973932,Q28493,Ralph_Fiennes,Male,Europe,Western Europe,Culture,Culture-core,actor,16980600,897.0,48
1318885,Q40572,Heath_Ledger,Male,Oceania,Oceania Western World,Culture,Culture-core,actor,43243856,581.0,40
578514,Q191755,Jim_Jarmusch,Male,America,Northern America,Culture,Culture-core,film,3601096,1795.0,47
1248006,Q372311,Glenn_Close,Female,America,Northern America,Culture,Culture-core,actor,6511688,718.0,53
1558353,Q51566,Spike_Lee,Male,America,Northern America,Culture,Culture-core,film,6407121,1222.0,55
315640,Q160528,Burt_Lancaster,Male,America,Northern America,Culture,Culture-core,actor,5261856,916.5,54
1246729,Q37175,Johnny_Depp,Male,America,Northern America,Culture,Culture-core,film,57327096,99.0,68
1671506,Q55210,Abbas_Kiarostami,Male,Asia,Western Asia (Middle East Caucasus),Culture,Culture-core,film,2172388,1632.0,60
851778,Q25144,Kevin_Spacey,Male,America,Northern America,Culture,Culture-core,actor,26273686,262.0,67
1464569,Q48410,Richard_Gere,Male,America,Northern America,Culture,Culture-core,actor,17138784,1043.0,50
1326910,Q41422,Mark_Ruffalo,Male,America,Northern America,Culture,Culture-core,actor,14301999,1768.5,35
142025,Q133313,Jake_Gyllenhaal,Male,America,Northern America,Culture,Culture-core,actor,28678076,1330.0,33
579583,Q192410,Jennifer_Hudson,Female,America,Northern America,Culture,Culture-core,actor,8478036,1283.5,39
850726,Q25078,Terry_Gilliam,Male,Europe,Western Europe,Culture,Culture-core,film,4974680,1131.0,61
1557720,Q51489,M._Night_Shyamalan,Male,America,Northern America,Culture,Culture-core,film,11584680,895.0,47
1326410,Q41351,Jodie_Foster,Female,America,Northern America,Culture,Culture-core,actor,17375932,713.0,40
26492,Q104061,Steve_Buscemi,Male,America,Northern America,Culture,Culture-core,actor,10183609,1032.0,40
648460,Q202735,Billy_Bob_Thornton,Male,America,Northern America,Culture,Culture-core,actor,11229788,1540.0,54
91554,Q12003,Cher,Female,America,Northern America,Culture,Culture-core,actor,22770646,155.0,60
649355,Q203219,Boris_Karloff,Male,Europe,Western Europe,Culture,Culture-core,actor,2683852,1758.5,54
539696,Q184378,Rock_Hudson,Male,America,Northern America,Culture,Culture-core,actor,6891828,1364.0,47
1333651,Q41871,Paul_Newman,Male,America,Northern America,Culture,Culture-core,film,14730417,294.0,59
112462,Q125017,Uma_Thurman,Female,America,Northern America,Culture,Culture-core,actor,14806282,757.0,45
388766,Q165219,Robert_Downey_Jr.,Male,America,Northern America,Culture,Culture-core,actor,28017218,540.0,43
644247,Q201656,Nick_Jonas,Male,America,Northern America,Culture,Culture-core,actor,21614186,1439.5,38
780369,Q23301,Roberto_Benigni,Male,Europe,Southern Europe,Culture,Culture-core,actor,3902147,1028.0,55
321746,Q160726,Ang_Lee,Male,Asia,Eastern Asia,Culture,Culture-core,film,4031029,1337.5,48
603472,Q196560,Kelsey_Grammer,Male,America,Northern America,Culture,Culture-core,actor,7854132,1788.0,37
2271815,Q95068,Olivia_de_Havilland,Female,America,Northern America,Culture,Culture-core,actor,8303523,896.0,42
574315,Q190386,Rachel_McAdams,Female,America,Northern America,Culture,Culture-core,actor,27829190,565.0,44
1833713,Q6078,Dr._Dre,Male,America,Northern America,Culture,Culture-core,actor,30462620,872.0,39
757192,Q2263,Tom_Hanks,Male,America,Northern America,Culture,Culture-core,actor,17146252,188.0,69
1391415,Q4616,Marilyn_Monroe,Female,America,Northern America,Culture,Culture-core,actor,43262260,34.0,84
215046,Q150943,Gene_Hackman,Male,America,Northern America,Culture,Culture-core,actor,8131448,1114.0,40
642525,Q201034,Lana_Turner,Female,America,Northern America,Culture,Culture-core,actor,3826649,1740.0,42
1343404,Q42581,Keira_Knightley,Female,Europe,Western Europe,Culture,Culture-core,actor,26432720,472.0,49
37051,Q106508,Gérard_Depardieu,Male,Europe,Western Europe,Culture,Culture-core,actor,8769646,679.0,50
1343316,Q42574,James_Cameron,Male,America,Northern America,Culture,Culture-core,film,14933231,201.0,81
70678,Q11617,Aaliyah,Female,America,Northern America,Culture,Culture-core,actor,14729841,678.0,50
496157,Q175535,Matt_Damon,Male,America,Northern America,Culture,Culture-core,actor,28405624,387.0,50
576802,Q191084,Val_Kilmer,Male,America,Northern America,Culture,Culture-core,actor,11380520,1741.0,46
851559,Q25132,Paul_Thomas_Anderson,Male,America,Northern America,Culture,Culture-core,film,6161403,1666.5,43
23140,Q103784,Donald_Sutherland,Male,America,Northern America,Culture,Culture-core,actor,9902824,1155.5,42
514530,Q180665,Sarah_Michelle_Gellar,Female,America,Northern America,Culture,Culture-core,actor,11615822,1517.0,34
1367441,Q44131,Werner_Herzog,Male,Europe,Western Europe,Culture,Culture-core,film,5293224,1190.0,57
927081,Q276005,Charlotte_Gainsbourg,Female,Europe,Western Europe,Culture,Culture-core,actor,8068008,1736.0,51
1064208,Q306403,James_Franco,Male,America,Northern America,Culture,Culture-core,actor,27398906,751.5,43
503508,Q177311,Joseph_Gordon-Levitt,Male,America,Northern America,Culture,Culture-core,actor,13611539,1556.0,40
453854,Q170515,Omar_Sharif,Male,Africa,North Africa,Culture,Culture-core,actor,9663561,864.0,53
565936,Q188375,Lucy_Liu,Female,America,Northern America,Culture,Culture-core,actor,11711680,1764.0,36
706800,Q212064,Channing_Tatum,Male,America,Northern America,Culture,Culture-core,actor,27669324,1752.0,37
36370,Q106365,Isabelle_Huppert,Female,Europe,Western Europe,Culture,Culture-core,film,4656809,1134.0,47
903948,Q2685,Arnold_Schwarzenegger,Male,Europe,Western Europe,Culture,Culture-core,actor,49880844,56.0,72
26299,Q104027,Kirk_Douglas,Male,America,Northern America,Culture,Culture-core,film,22812958,665.0,44
1024475,Q295803,Tom_Hiddleston,Male,Europe,Western Europe,Culture,Culture-core,actor,8869666,1322.0,42
1126854,Q32522,Jennifer_Aniston,Female,America,Northern America,Culture,Culture-core,actor,45121032,478.0,43
2271635,Q95008,John_Carpenter,Male,America,Northern America,Culture,Culture-core,film,6251042,1271.0,54
578613,Q191828,Marisa_Tomei,Female,America,Northern America,Culture,Culture-core,actor,12457802,1640.0,39
1548054,Q51114,John_Ford,Male,America,Northern America,Culture,Culture-core,film,2529341,1187.5,60
1558247,Q51552,Roman_Polanski,Male,Europe,Eastern Europe,Culture,Culture-core,film,15810053,272.0,59
454530,Q170587,Tommy_Lee_Jones,Male,America,Northern America,Culture,Culture-core,actor,10621756,829.0,52
2105743,Q7371,Federico_Fellini,Male,Europe,Southern Europe,Culture,Culture-core,film,4740691,477.0,83
26154,Q104000,Lauren_Bacall,Female,America,Northern America,Culture,Culture-core,actor,7292766,562.0,64
1463670,Q483325,Ellen_DeGeneres,Female,America,Northern America,Culture,Culture-core,actor,21219580,1041.0,41
3866,Q102642,Diane_Keaton,Female,America,Northern America,Culture,Culture-core,actor,11371001,454.0,54
703244,Q211283,Bob_Hoskins,Male,Europe,Western Europe,Culture,Culture-core,actor,3362579,1369.0,51
505148,Q178166,Vin_Diesel,Male,America,Northern America,Culture,Culture-core,actor,35803752,1794.0,34
3195,Q102462,James_Stewart,Male,America,Northern America,Culture,Culture-core,actor,9728030,492.0,51
382174,Q16397,Bruce_Lee,Male,Asia,Eastern Asia,Culture,Culture-core,film,44238672,216.0,53
467024,Q172261,John_Malkovich,Male,America,Northern America,Culture,Culture-core,actor,9133680,1296.5,46
221245,Q152208,Gisele_Bündchen,Female,America,South America,Culture,Culture-core,actor,14596386,1547.0,33
170388,Q13909,Angelina_Jolie,Female,America,Northern America,Culture,Culture-core,actor,50690528,68.0,66
532156,Q183337,David_Attenborough,Male,Europe,Western Europe,Culture,Culture-core,actor,10333720,716.0,63
3312,Q102551,Ernest_Borgnine,Male,America,Northern America,Culture,Culture-core,actor,4379784,1207.0,47
1607681,Q53004,Vittorio_De_Sica,Male,Europe,Southern Europe,Culture,Culture-core,film,1961086,1691.0,64
